beneficiary_age,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
108,1.8e-05,1.5e-05,1.4e-05,1.3e-05,1.3e-05,1.2e-05,1.2e-05,1.2e-05,1.2e-05,1.4e-05,1.5e-05,1.7e-05,2e-05,2.3e-05,2.9e-05,3.6e-05,4.2e-05,4.5e-05,4.5e-05,4.4e-05,4.3e-05,4.2e-05,4.1e-05,4.2e-05,4.4e-05,4.8e-05,5.3e-05,5.8e-05,6.3e-05,6.8e-05,7.4e-05,8e-05,8.6e-05,9.2e-05,9.8e-05,0.000104,0.000109,0.000115,0.000121,0.000127,0.000134,0.000142,0.000154,0.000173,0.000205,0.000242,0.000287,0.000338,0.000393,0.000445,0.000478,0.000516,0.00056,0.00061,0.000667,0.000729,0.000799,0.000876,0.00096,0.001052,0.001153,0.001265,0.001389,0.00153,0.001691,0.001878,0.002095,0.002347,0.002643,0.002988,0.003392,0.003868,0.004429,0.005093,0.005878,0.006811,0.007921,0.009244,0.010824,0.012712,0.014968,0.017652,0.020822,0.024557,0.028929,0.034009,0.039877,0.046614,0.054281,0.062913,0.072522,0.083121,0.094768,0.107535,0.121554,0.137184,0.154223,0.172714,0.19267,0.213944,0.236399,0.259811,0.284023,0.308835,0.33396,0.359166,0.383961,0.407626,0.429015,0.445107,0.452349,0.457985,0.462756,0.468546,0.476607,0.489608,0.518116,0.590403,0.821358,2.153988
109,1.7e-05,1.4e-05,1.3e-05,1.2e-05,1.2e-05,1.2e-05,1.1e-05,1.1e-05,1.1e-05,1.3e-05,1.4e-05,1.6e-05,1.8e-05,2.2e-05,2.7e-05,3.3e-05,3.9e-05,4.2e-05,4.2e-05,4.1e-05,4e-05,3.9e-05,3.8e-05,3.9e-05,4.1e-05,4.5e-05,4.9e-05,5.4e-05,5.8e-05,6.4e-05,6.9e-05,7.4e-05,8e-05,8.5e-05,9.1e-05,9.7e-05,0.000102,0.000107,0.000113,0.000118,0.000124,0.000132,0.000143,0.00016,0.00019,0.000225,0.000266,0.000313,0.000365,0.000414,0.000445,0.00048,0.000521,0.000568,0.00062,0.000678,0.000743,0.000815,0.000893,0.000979,0.001073,0.001177,0.001292,0.001423,0.001573,0.001746,0.001947,0.002182,0.002456,0.002777,0.003152,0.003595,0.004116,0.004733,0.005463,0.00633,0.007363,0.008593,0.010063,0.011821,0.013922,0.016423,0.019379,0.022863,0.026944,0.031688,0.037173,0.043473,0.050648,0.05873,0.067734,0.077671,0.088595,0.100574,0.113735,0.128418,0.144434,0.161826,0.180607,0.200641,0.221799,0.243871,0.266709,0.290125,0.313848,0.337659,0.361094,0.383477,0.403732,0.418995,0.425852,0.431186,0.435692,0.441157,0.44875,0.46095,0.487636,0.555315,0.772889,2.0438
110,1.6e-05,1.4e-05,1.2e-05,1.1e-05,1.1e-05,1.1e-05,1.1e-05,1.1e-05,1.1e-05,1.2e-05,1.3e-05,1.5e-05,1.7e-05,2e-05,2.5e-05,3.1e-05,3.7e-05,4e-05,4e-05,3.9e-05,3.8e-05,3.7e-05,3.6e-05,3.6e-05,3.8e-05,4.2e-05,4.6e-05,5e-05,5.5e-05,6e-05,6.5e-05,7e-05,7.5e-05,8e-05,8.6e-05,9.1e-05,9.6e-05,0.000101,0.000106,0.000111,0.000117,0.000124,0.000134,0.000151,0.000178,0.000211,0.00025,0.000295,0.000344,0.00039,0.000419,0.000452,0.000491,0.000535,0.000584,0.000639,0.0007,0.000767,0.000841,0.000922,0.00101,0.001108,0.001217,0.00134,0.001481,0.001644,0.001833,0.002054,0.002312,0.002613,0.002967,0.003383,0.003873,0.004454,0.005142,0.005958,0.00693,0.00809,0.009474,0.011132,0.013113,0.015473,0.018262,0.021553,0.025409,0.029894,0.03508,0.041041,0.047833,0.055488,0.064019,0.073438,0.083797,0.095159,0.107646,0.121585,0.136795,0.153318,0.171169,0.190218,0.210344,0.231347,0.253088,0.275386,0.297983,0.320672,0.343011,0.364359,0.383692,0.398278,0.404823,0.409912,0.414205,0.41941,0.426633,0.43821,0.463502,0.527577,0.734261,1.953818
111,1.5e-05,1.3e-05,1.2e-05,1.1e-05,1.1e-05,1e-05,1e-05,1e-05,1e-05,1.1e-05,1.2e-05,1.4e-05,1.6e-05,1.9e-05,2.4e-05,3e-05,3.5e-05,3.8e-05,3.8e-05,3.7e-05,3.6e-05,3.5e-05,3.4e-05,3.5e-05,3.7e-05,4e-05,4.4e-05,4.8e-05,5.2e-05,5.7e-05,6.2e-05,6.7e-05,7.2e-05,7.7e-05,8.2e-05,8.7e-05,9.2e-05,9.7e-05,0.000101,0.000106,0.000112,0.000119,0.000128,0.000144,0.00017,0.000201,0.000239,0.000282,0.000328,0.000373,0.000401,0.000433,0.000469,0.000511,0.000558,0.000611,0.000669,0.000734,0.000805,0.000882,0.000966,0.00106,0.001163,0.001281,0.001416,0.001571,0.001752,0.001963,0.002209,0.002498,0.002835,0.003233,0.003701,0.004256,0.004914,0.005694,0.006624,0.007733,0.009058,0.010645,0.012542,0.014803,0.017477,0.020633,0.024333,0.028638,0.033619,0.039346,0.045875,0.053236,0.061442,0.070505,0.080475,0.091414,0.103437,0.116864,0.13152,0.147444,0.164653,0.183022,0.202434,0.222697,0.243675,0.265196,0.287009,0.308916,0.330489,0.351109,0.369793,0.383898,0.39022,0.395138,0.399283,0.404305,0.411272,0.422421,0.446771,0.508462,0.707583,1.889664
112,1.5e-05,1.3e-05,1.1e-05,1.1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.1e-05,1.2e-05,1.4e-05,1.6e-05,1.9e-05,2.3e-05,2.9e-05,3.4e-05,3.7e-05,3.7e-05,3.6e-05,3.5e-05,3.4e-05,3.3e-05,3.4e-05,3.6e-05,3.9e-05,4.3e-05,4.7e-05,5.1e-05,5.6e-05,6e-05,6.5e-05,7e-05,7.5e-05,8e-05,8.5e-05,8.9e-05,9.4e-05,9.8e-05,0.000103,0.000108,0.000115,0.000124,0.000139,0.000164,0.000195,0.000231,0.000273,0.000318,0.000362,0.000389,0.00042,0.000455,0.000496,0.000541,0.000592,0.000649,0.000712,0.00078,0.000855,0.000937,0.001028,0.001128,0.001242,0.001372,0.001523,0.001698,0.001902,0.002141,0.00242,0.002747,0.003132,0.003586,0.004124,0.004761,0.005518,0.00642,0.007495,0.008781,0.010322,0.012166,0.014364,0.016965,0.020037,0.02364,0.027836,0.032693,0.03828,0.044653,0.051841,0.059858,0.068714,0.07846,0.089157,0.100918,0.114055,0.1284,0.14399,0.160842,0.178834,0.197851,0.217705,0.238264,0.259357,0.28074,0.302217,0.323371,0.343593,0.361921,0.375761,0.381962,0.386779,0.390843,0.395764,0.402587,0.413498,0.437322,0.497718,0.692917,1.853923
113,1.5e-05,1.2e-05,1.1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.1e-05,1.1e-05,1.3e-05,1.5e-05,1.8e-05,2.2e-05,2.8e-05,3.3e-05,3.6e-05,3.7e-05,3.6e-05,3.5e-05,3.3e-05,3.3e-05,3.3e-05,3.5e-05,3.8e-05,4.2e-05,4.6e-05,4.9e-05,5.4e-05,5.9e-05,6.3e-05,6.8e-05,7.3e-05,7.8e-05,8.2e-05,8.7e-05,9.2e-05,9.6e-05,0.0001,0.000105,0.000111,0.00012,0.000134,0.000159,0.000189,0.000224,0.000265,0.00031,0.000353,0.000378,0.000408,0.000443,0.000483,0.000527,0.000577,0.000632,0.000693,0.00076,0.000833,0.000912,0.001001,0.001098,0.001209,0.001336,0.001482,0.001652,0.001851,0.002083,0.002354,0.002672,0.003046,0.003488,0.004011,0.00463,0.005367,0.006244,0.007292,0.008545,0.010048,0.011847,0.013994,0.016537,0.019543,0.023072,0.027185,0.03195,0.037436,0.043698,0.050766,0.058654,0.067374,0.076974,0.087515,0.099111,0.112072,0.126229,0.141623,0.158269,0.176047,0.194845,0.214475,0.234806,0.255672,0.276828,0.298082,0.319019,0.339039,0.35719,0.3709,0.37704,0.381809,0.385809,0.390676,0.397419,0.408193,0.43172,0.491387,0.684555,1.836093
114,1.4e-05,1.2e-05,1.1e-05,1e-05,1e-05,1e-05,9e-06,9e-06,9e-06,1e-05,1.1e-05,1.2e-05,1.4e-05,1.7e-05,2.2e-05,2.7e-05,3.2e-05,3.5e-05,3.5e-05,3.4e-05,3.3e-05,3.2e-05,3.1e-05,3.2e-05,3.3e-05,3.7e-05,4e-05,4.4e-05,4.8e-05,5.2e-05,5.6e-05,6.1e-05,6.5e-05,7e-05,7.5e-05,7.9e-05,8.4e-05,8.8e-05,9.2e-05,9.7e-05,0.000101,0.000107,0.000115,0.000128,0.000152,0.00018,0.000215,0.000254,0.000298,0.000339,0.000364,0.000393,0.000426,0.000464,0.000507,0.000555,0.000608,0.000666,0.000731,0.000801,0.000878,0.000962,0.001056,0.001162,0.001284,0.001424,0.001588,0.001778,0.002001,0.002261,0.002565,0.002925,0.003348,0.003851,0.004446,0.005153,0.005997,0.007005,0.008211,0.009658,0.011394,0.013467,0.015925,0.018834,0.022255,0.026246,0.030877,0.036215,0.042317,0.049211,0.056913,0.065434,0.074823,0.085142,0.096501,0.109211,0.123105,0.138223,0.154584,0.172068,0.190565,0.209889,0.229914,0.250472,0.271327,0.292285,0.312938,0.332694,0.350613,0.364154,0.370214,0.374918,0.378861,0.383584,0.390219,0.400811,0.423953,0.48271,0.673253,1.812531
115,1.4e-05,1.1e-05,1e-05,1e-05,9e-06,9e-06,9e-06,9e-06,9e-06,9e-06,1e-05,1.2e-05,1.3e-05,1.6e-05,2e-05,2.5e-05,3e-05,3.3e-05,3.4e-05,3.3e-05,3.2e-05,3e-05,3e-05,3e-05,3.1e-05,3.4e-05,3.8e-05,4.1e-05,4.5e-05,4.9e-05,5.3e-05,5.7e-05,6.2e-05,6.6e-05,7.1e-05,7.5e-05,7.9e-05,8.3e-05,8.7e-05,9.1e-05,9.5e-05,0.0001,0.000107,0.000119,0.000141,0.000168,0.0002,0.000238,0.00028,0.000319,0.000342,0.00037,0.000401,0.000437,0.000477,0.000522,0.000572,0.000627,0.000688,0.000754,0.000826,0.000906,0.000994,0.001093,0.001208,0.001339,0.001492,0.00167,0.001879,0.002123,0.002409,0.002746,0.003144,0.003615,0.004174,0.004838,0.005631,0.006579,0.007714,0.009079,0.010717,0.012677,0.015005,0.017765,0.021016,0.024816,0.029234,0.034338,0.040183,0.046801,0.054205,0.062407,0.071457,0.081416,0.092394,0.104698,0.118168,0.132846,0.14875,0.165766,0.183788,0.202634,0.222179,0.242261,0.262647,0.283153,0.303377,0.322738,0.340313,0.353603,0.359542,0.36415,0.368005,0.372617,0.378832,0.389144,0.411707,0.469143,0.656017,1.777367
116,1.3e-05,1.1e-05,9e-06,9e-06,9e-06,8e-06,8e-06,8e-06,8e-06,9e-06,9e-06,1e-05,1.2e-05,1.4e-05,1.8e-05,2.3e-05,2.8e-05,3e-05,3.1e-05,3e-05,2.9e-05,2.8e-05,2.7e-05,2.7e-05,2.8e-05,3.1e-05,3.4e-05,3.7e-05,4e-05,4.4e-05,4.8e-05,5.2e-05,5.6e-05,6e-05,6.4e-05,6.8e-05,7.2e-05,7.6e-05,7.9e-05,8.3e-05,8.6e-05,9e-05,9.6e-05,0.000106,0.000125,0.000149,0.000179,0.000213,0.000252,0.000289,0.00031,0.000334,0.000362,0.000395,0.000431,0.000472,0.000517,0.000567,0.000623,0.000682,0.000748,0.00082,0.000899,0.000989,0.001092,0.00121,0.001348,0.001508,0.001696,0.001916,0.002173,0.002477,0.002835,0.00326,0.003764,0.004364,0.00508,0.005936,0.006963,0.008199,0.009687,0.011469,0.013592,0.016113,0.019091,0.022581,0.026649,0.031363,0.036778,0.042927,0.049825,0.057482,0.065949,0.075282,0.085594,0.097184,0.109903,0.123796,0.138887,0.155069,0.172242,0.190234,0.208926,0.228161,0.247715,0.267414,0.286885,0.305563,0.322555,0.335422,0.341155,0.345597,0.349301,0.353723,0.359661,0.368539,0.390108,0.445307,0.626173,1.71892
117,1.1e-05,9e-06,8e-06,7e-06,7e-06,7e-06,7e-06,7e-06,7e-06,7e-06,8e-06,9e-06,1e-05,1.1e-05,1.4e-05,1.9e-05,2.3e-05,2.6e-05,2.6e-05,2.6e-05,2.5e-05,2.4e-05,2.3e-05,2.3e-05,2.4e-05,2.6e-05,2.8e-05,3.1e-05,3.4e-05,3.7e-05,4e-05,4.4e-05,4.7e-05,5e-05,5.4e-05,5.7e-05,6e-05,6.4e-05,6.7e-05,7e-05,7.3e-05,7.6e-05,8e-05,8.7e-05,0.000103,0.000122,0.000146,0.000176,0.00021,0.000243,0.00026,0.00028,0.000303,0.00033,0.000361,0.000395,0.000433,0.000475,0.000522,0.000572,0.000627,0.000688,0.000754,0.000829,0.000914,0.001013,0.001127,0.001261,0.001418,0.001601,0.001815,0.002068,0.002366,0.002721,0.003141,0.003642,0.004241,0.004957,0.005816,0.006853,0.008103,0.009605,0.011398,0.013535,0.016067,0.019044,0.022527,0.026579,0.031254,0.036586,0.042591,0.049282,0.056699,0.064897,0.07398,0.084239,0.095539,0.10793,0.121446,0.135995,0.151492,0.167783,0.184762,0.202288,0.220154,0.238202,0.256099,0.273367,0.289166,0.301181,0.306496,0.310601,0.314003,0.318055,0.323463,0.331464,0.347509,0.398338,0.567452,1.604585
118,8e-06,7e-06,6e-06,5e-06,5e-06,5e-06,5e-06,5e-06,5e-06,5e-06,5e-06,6e-06,7e-06,8e-06,1e-05,1.3e-05,1.7e-05,1.9e-05,1.9e-05,1.9e-05,1.8e-05,1.7e-05,1.7e-05,1.6e-05,1.7e-05,1.9e-05,2e-05,2.2e-05,2.4e-05,2.7e-05,2.9e-05,3.1e-05,3.4e-05,3.6e-05,3.9e-05,4.1e-05,4.4e-05,4.6e-05,4.8e-05,5e-05,5.3e-05,5.5e-05,5.7e-05,6.1e-05,7.2e-05,8.6e-05,0.000103,0.000123,0.000149,0.000175,0.000187,0.000201,0.000218,0.000237,0.000259,0.000284,0.000311,0.000341,0.000375,0.000411,0.000451,0.000495,0.000542,0.000596,0.000657,0.000727,0.000809,0.000904,0.001016,0.001146,0.001299,0.001479,0.001692,0.001945,0.002246,0.002604,0.003033,0.003546,0.004163,0.004907,0.005808,0.006894,0.008194,0.009749,0.011599,0.013783,0.016348,0.019349,0.02283,0.026825,0.031349,0.036415,0.042061,0.048314,0.055266,0.063179,0.07194,0.081603,0.092209,0.103698,0.116013,0.129027,0.14267,0.156827,0.17133,0.186057,0.200733,0.214992,0.228285,0.238526,0.242984,0.24641,0.249195,0.25252,0.256926,0.263307,0.276069,0.304401,0.450094,1.376075
119,4e-06,4e-06,3e-06,3e-06,3e-06,3e-06,3e-06,3e-06,2e-06,3e-06,3e-06,3e-06,3e-06,4e-06,5e-06,6e-06,8e-06,9e-06,1e-05,9e-06,9e-06,9e-06,8e-06,8e-06,8e-06,9e-06,1e-05,1.1e-05,1.2e-05,1.3e-05,1.4e-05,1.5e-05,1.7e-05,1.8e-05,1.9e-05,2e-05,2.2e-05,2.3e-05,2.4e-05,2.5e-05,2.6e-05,2.7e-05,2.8e-05,2.9e-05,3.5e-05,4.1e-05,4.9e-05,5.9e-05,7.1e-05,8.6e-05,9.2e-05,9.9e-05,0.000107,0.000117,0.000128,0.00014,0.000153,0.000168,0.000185,0.000203,0.000223,0.000244,0.000268,0.000294,0.000324,0.000358,0.000398,0.000445,0.000499,0.000563,0.000638,0.000726,0.00083,0.000954,0.001101,0.001277,0.001487,0.001739,0.002043,0.002409,0.002854,0.003393,0.004039,0.004815,0.005744,0.006846,0.008146,0.009676,0.011463,0.013529,0.015888,0.018545,0.021527,0.024853,0.028542,0.032795,0.03754,0.04281,0.048649,0.055028,0.061935,0.069292,0.077072,0.08522,0.093629,0.102242,0.1109,0.119381,0.127448,0.134078,0.136822,0.138944,0.140594,0.142544,0.145173,0.148802,0.156035,0.172054,0.214953,0.918743
120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
