beneficiary_age,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
90,0.0202,0.018,0.0168,0.0165,0.0165,0.0167,0.0174,0.0183,0.0198,0.0222,0.025,0.0288,0.0329,0.0379,0.0435,0.0491,0.0535,0.0554,0.0556,0.0549,0.0547,0.0547,0.0562,0.0589,0.0631,0.0688,0.0746,0.0808,0.0871,0.094,0.1009,0.1078,0.1148,0.122,0.1296,0.1373,0.1455,0.1547,0.1651,0.1777,0.1932,0.2127,0.2376,0.2697,0.3108,0.3562,0.4054,0.4568,0.5085,0.5568,0.596,0.6403,0.6895,0.7442,0.8039,0.8692,0.94,1.0167,1.0999,1.1899,1.2882,1.3963,1.516,1.6498,1.8006,1.9706,2.1629,2.3801,2.6254,2.902,3.2135,3.5645,3.9588,4.4015,4.8967,5.4494,6.0644,6.7459,7.4973,8.3215,9.2188,10.1864,11.2192,12.3128,13.459,14.6479,15.8706,17.1164,18.3735,19.6279,20.8674,22.0835,23.2739,24.4379,25.5786,26.7077,27.8035,28.863,29.8827,30.8545,31.7741,32.6374,33.4445,34.1953,34.8892,35.5276,36.1062,36.6175,37.0466,37.3484,37.4785,37.5747,37.6514,37.742,37.8708,38.0926,38.5856,39.6954,42.1791,47.6718
91,0.0182,0.0162,0.0151,0.0147,0.0147,0.0148,0.0153,0.0161,0.0173,0.0195,0.0219,0.0253,0.029,0.0335,0.0386,0.0439,0.0479,0.0497,0.0498,0.0491,0.0488,0.0487,0.0499,0.0522,0.0559,0.061,0.0661,0.0717,0.0774,0.0835,0.0897,0.0959,0.1021,0.1085,0.1152,0.1219,0.129,0.1369,0.1458,0.1566,0.1698,0.1866,0.2083,0.2366,0.2732,0.3139,0.358,0.4043,0.4508,0.4942,0.5289,0.568,0.6117,0.6601,0.7131,0.771,0.8339,0.9019,0.9756,1.0551,1.1419,1.2373,1.3426,1.4606,1.5933,1.7431,1.9125,2.1041,2.3206,2.5648,2.8402,3.1509,3.5003,3.8932,4.3336,4.8261,5.3754,5.9856,6.6603,7.4027,8.2133,9.0904,10.0296,11.0272,12.0763,13.1679,14.294,15.4451,16.6099,17.7754,18.9301,20.0657,21.1798,22.2717,23.3442,24.4087,25.4443,26.448,27.416,28.3405,29.2172,30.0416,30.8136,31.5331,32.1991,32.8127,33.37,33.8635,34.2786,34.5711,34.6966,34.7889,34.8615,34.9463,35.0657,35.2716,35.736,36.7979,39.2115,44.6281
92,0.0165,0.0145,0.0135,0.0132,0.0131,0.0132,0.0136,0.0142,0.0152,0.0171,0.0192,0.0222,0.0255,0.0296,0.0343,0.0392,0.0429,0.0446,0.0446,0.044,0.0436,0.0434,0.0443,0.0463,0.0495,0.0541,0.0587,0.0636,0.0687,0.0742,0.0797,0.0853,0.0908,0.0965,0.1024,0.1083,0.1144,0.1213,0.1288,0.138,0.1493,0.1638,0.1826,0.2075,0.2401,0.2764,0.3161,0.3577,0.3997,0.4386,0.4692,0.5039,0.5425,0.5855,0.6326,0.684,0.7397,0.8,0.8653,0.9357,1.0123,1.0964,1.1893,1.2932,1.4102,1.5421,1.6915,1.8604,2.0514,2.2671,2.5105,2.7853,3.0948,3.4434,3.8347,4.2732,4.7633,5.309,5.9141,6.5817,7.3131,8.1068,8.9594,9.8679,10.8263,11.8267,12.8621,13.9235,15.0009,16.0818,17.1555,18.2138,19.2545,20.2768,21.2834,22.2852,23.262,24.211,25.1284,26.0065,26.8407,27.6267,28.3641,29.0524,29.6906,30.2796,30.8156,31.2911,31.6922,31.9754,32.0963,32.1847,32.2534,32.3326,32.443,32.6331,33.0691,34.083,36.4247,41.7622
93,0.0149,0.0131,0.0121,0.0118,0.0117,0.0117,0.012,0.0125,0.0133,0.015,0.0168,0.0195,0.0224,0.0262,0.0304,0.0349,0.0384,0.04,0.04,0.0394,0.0389,0.0386,0.0393,0.041,0.0439,0.0479,0.052,0.0565,0.061,0.0659,0.0709,0.0758,0.0807,0.0858,0.0911,0.0962,0.1016,0.1074,0.1139,0.1217,0.1314,0.1438,0.1601,0.1819,0.211,0.2434,0.279,0.3164,0.3543,0.3892,0.4163,0.4469,0.4812,0.5193,0.561,0.6066,0.6561,0.7096,0.7674,0.8297,0.8974,0.9717,1.0535,1.1451,1.2481,1.3643,1.496,1.6449,1.8135,2.0039,2.2189,2.462,2.736,3.0451,3.3925,3.7825,4.2193,4.7068,5.2487,5.8483,6.507,7.2241,7.9967,8.8226,9.6966,10.6117,11.5616,12.5385,13.533,14.5335,15.5299,16.5143,17.4845,18.4397,19.3824,20.3233,21.243,22.1385,23.0064,23.8387,24.6312,25.3792,26.0822,26.7396,27.3502,27.9147,28.4293,28.8869,29.274,29.5478,29.6641,29.7488,29.8137,29.8875,29.9891,30.1637,30.5715,31.5371,33.8057,39.061
94,0.0134,0.0118,0.0109,0.0105,0.0104,0.0104,0.0106,0.011,0.0117,0.0131,0.0147,0.0171,0.0197,0.0231,0.027,0.0311,0.0343,0.0358,0.0358,0.0352,0.0348,0.0344,0.0349,0.0363,0.0389,0.0424,0.0461,0.0501,0.0541,0.0585,0.0629,0.0674,0.0717,0.0763,0.0809,0.0855,0.0901,0.0952,0.1007,0.1074,0.1156,0.1262,0.1403,0.1594,0.1852,0.2142,0.2461,0.2798,0.3139,0.3453,0.3692,0.3963,0.4266,0.4604,0.4974,0.5379,0.5818,0.6292,0.6805,0.7356,0.7954,0.8609,0.9331,1.0137,1.1045,1.2069,1.3229,1.4542,1.6029,1.771,1.9609,2.1757,2.4182,2.692,3.0002,3.3467,3.7356,4.1705,4.6551,5.1927,5.7851,6.4318,7.1306,7.8799,8.6752,9.5105,10.3803,11.2774,12.1934,13.1174,14.04,14.9536,15.856,16.7465,17.6274,18.5091,19.3731,20.2164,21.0356,21.823,22.5742,23.2847,23.9537,24.5803,25.1633,25.7033,26.1966,26.6363,27.0092,27.2736,27.3853,27.4663,27.5276,27.5962,27.6894,27.8489,28.2283,29.1449,31.3391,36.5098
95,0.0121,0.0106,0.0097,0.0094,0.0093,0.0092,0.0094,0.0097,0.0103,0.0115,0.0129,0.015,0.0173,0.0203,0.0239,0.0277,0.0307,0.0321,0.0321,0.0315,0.031,0.0306,0.031,0.0322,0.0344,0.0376,0.0408,0.0444,0.048,0.0519,0.0559,0.0598,0.0637,0.0678,0.0719,0.0759,0.08,0.0844,0.0891,0.0948,0.1017,0.1108,0.1229,0.1397,0.1625,0.1883,0.2169,0.2472,0.2779,0.3061,0.3272,0.3511,0.3779,0.4079,0.4407,0.4766,0.5155,0.5575,0.603,0.6517,0.7046,0.7624,0.826,0.897,0.9769,1.0671,1.1693,1.285,1.4162,1.5644,1.732,1.9217,2.1361,2.3784,2.6516,2.9591,3.3048,3.6922,4.1248,4.606,5.1376,5.7197,6.3504,7.0286,7.7507,8.5114,9.3057,10.1275,10.969,11.8203,12.6723,13.518,14.3552,15.1832,16.0041,16.8282,17.6376,18.4296,19.2008,19.9438,20.6541,21.3273,21.9622,22.5581,23.1135,23.6288,24.1005,24.522,24.8805,25.1354,25.2426,25.32,25.3777,25.4415,25.5265,25.6712,26.0223,26.8887,29.0053,34.0884
96,0.0109,0.0095,0.0087,0.0084,0.0083,0.0082,0.0083,0.0085,0.009,0.0101,0.0113,0.0131,0.0152,0.0179,0.0211,0.0246,0.0274,0.0287,0.0287,0.0281,0.0276,0.0272,0.0275,0.0285,0.0304,0.0332,0.0361,0.0393,0.0425,0.046,0.0495,0.053,0.0565,0.0601,0.0638,0.0674,0.0709,0.0747,0.0788,0.0836,0.0895,0.0972,0.1076,0.1222,0.1425,0.1654,0.1909,0.2181,0.2458,0.2711,0.2897,0.3108,0.3345,0.361,0.3901,0.4219,0.4564,0.4936,0.5338,0.5769,0.6236,0.6746,0.7306,0.7931,0.8635,0.9428,1.0328,1.1347,1.2502,1.3808,1.5286,1.6961,1.8854,2.0996,2.3414,2.6139,2.9208,3.2652,3.6507,4.0806,4.5567,5.0793,5.6472,6.2596,6.9135,7.6043,8.3277,9.0785,9.8493,10.6313,11.4158,12.1963,12.9706,13.738,14.5006,15.2684,16.0244,16.7659,17.4896,18.1885,18.8582,19.4939,20.0948,20.6597,21.1871,21.6775,22.1273,22.5301,22.8739,23.119,23.2215,23.2953,23.3496,23.4086,23.4859,23.6162,23.9391,24.7541,26.789,31.7765
97,0.0098,0.0085,0.0078,0.0075,0.0074,0.0073,0.0074,0.0075,0.0079,0.0088,0.0099,0.0114,0.0133,0.0157,0.0186,0.0218,0.0244,0.0256,0.0257,0.0251,0.0246,0.0242,0.0244,0.0252,0.0269,0.0294,0.032,0.0348,0.0376,0.0408,0.0439,0.047,0.0501,0.0533,0.0566,0.0598,0.0629,0.0662,0.0697,0.0738,0.0788,0.0853,0.0943,0.107,0.1249,0.1453,0.1681,0.1925,0.2173,0.2401,0.2565,0.2751,0.2961,0.3195,0.3452,0.3734,0.404,0.437,0.4726,0.5108,0.552,0.597,0.6463,0.7014,0.7633,0.8331,0.9124,1.0021,1.1039,1.219,1.3493,1.4971,1.6642,1.8536,2.0675,2.3089,2.5811,2.8872,3.2304,3.614,4.0399,4.5086,5.0191,5.5712,6.1623,6.7885,7.4462,8.1306,8.8353,9.5521,10.2729,10.9917,11.7063,12.4159,13.1227,13.8363,14.5407,15.2332,15.9107,16.5665,17.1962,17.7953,18.3625,18.8968,19.3965,19.862,20.2897,20.6739,21.0028,21.238,21.336,21.4062,21.4572,21.5118,21.5818,21.6983,21.9935,22.7567,24.7074,29.5943
98,0.0088,0.0076,0.007,0.0067,0.0066,0.0065,0.0065,0.0067,0.007,0.0077,0.0086,0.01,0.0116,0.0138,0.0164,0.0194,0.0218,0.0229,0.0229,0.0224,0.022,0.0215,0.0216,0.0223,0.0238,0.026,0.0283,0.0308,0.0333,0.0361,0.0389,0.0417,0.0445,0.0473,0.0503,0.053,0.0558,0.0587,0.0617,0.0652,0.0694,0.075,0.0827,0.0937,0.1095,0.1276,0.148,0.1698,0.1922,0.2127,0.2271,0.2436,0.2621,0.2829,0.3057,0.3306,0.3578,0.387,0.4186,0.4523,0.4888,0.5285,0.572,0.6205,0.675,0.7366,0.8063,0.8854,0.9752,1.0767,1.1916,1.3221,1.4697,1.6371,1.8264,2.0402,2.2816,2.5535,2.8589,3.201,3.5816,4.0016,4.4601,4.9572,5.4909,6.0577,6.6547,7.2776,7.9207,8.5765,9.2376,9.8982,10.5563,11.2112,11.8648,12.5267,13.1814,13.8267,14.4596,15.0735,15.6643,16.2274,16.7616,17.2658,17.7381,18.1789,18.5848,18.9503,19.2643,19.4895,19.5829,19.6496,19.6975,19.748,19.8113,19.9148,20.183,20.8943,22.7585,27.5395
99,0.0079,0.0068,0.0062,0.006,0.0059,0.0058,0.0058,0.0059,0.0061,0.0068,0.0076,0.0088,0.0102,0.0121,0.0145,0.0172,0.0194,0.0205,0.0205,0.02,0.0196,0.0191,0.0192,0.0197,0.021,0.023,0.025,0.0272,0.0295,0.032,0.0345,0.037,0.0395,0.042,0.0446,0.0471,0.0495,0.0521,0.0547,0.0577,0.0613,0.066,0.0726,0.0821,0.0961,0.1122,0.1304,0.15,0.1702,0.1886,0.2013,0.2159,0.2322,0.2506,0.2708,0.293,0.317,0.343,0.371,0.4009,0.4332,0.4683,0.5067,0.5494,0.5975,0.6518,0.7133,0.7831,0.8623,0.9519,1.0534,1.1686,1.2991,1.4472,1.6148,1.8043,2.0185,2.2601,2.5319,2.8369,3.177,3.5531,3.9647,4.4121,4.8935,5.4061,5.9474,6.5136,7.0999,7.6991,8.3046,8.9108,9.516,10.1193,10.7227,11.3354,11.9429,12.543,13.133,13.7066,14.2597,14.7879,15.29,15.7647,16.2101,16.6267,17.0111,17.358,17.6572,17.8724,17.9612,18.0245,18.0695,18.1162,18.1733,18.2648,18.5071,19.1671,20.9428,25.6125
100,0.0072,0.0062,0.0056,0.0053,0.0052,0.0051,0.0052,0.0052,0.0054,0.006,0.0066,0.0077,0.0089,0.0107,0.0128,0.0153,0.0173,0.0183,0.0184,0.0179,0.0175,0.017,0.0171,0.0175,0.0186,0.0204,0.0222,0.0242,0.0262,0.0284,0.0307,0.0329,0.0351,0.0374,0.0397,0.0419,0.044,0.0463,0.0485,0.0511,0.0542,0.0582,0.0638,0.0722,0.0845,0.0988,0.115,0.1327,0.1508,0.1675,0.1787,0.1916,0.2061,0.2224,0.2403,0.26,0.2814,0.3045,0.3293,0.3559,0.3845,0.4156,0.4495,0.4873,0.5298,0.5777,0.6321,0.6938,0.7638,0.843,0.9328,1.0347,1.1503,1.2815,1.4301,1.5982,1.7885,2.0034,2.2455,2.5176,2.8218,3.1588,3.5283,3.9309,4.3652,4.8287,5.3193,5.8339,6.368,6.9152,7.4693,8.0252,8.5811,9.1364,9.6928,10.2593,10.8223,11.3796,11.9289,12.4639,12.981,13.4758,13.9469,14.3931,14.8125,15.2054,15.5687,15.8975,16.182,16.3874,16.4717,16.5317,16.5739,16.6171,16.6686,16.7491,16.9671,17.5769,19.2633,23.8172
101,0.0065,0.0055,0.005,0.0048,0.0047,0.0046,0.0046,0.0046,0.0048,0.0053,0.0058,0.0068,0.0079,0.0094,0.0113,0.0136,0.0155,0.0164,0.0165,0.0161,0.0157,0.0152,0.0152,0.0156,0.0165,0.0181,0.0197,0.0215,0.0233,0.0253,0.0273,0.0293,0.0313,0.0333,0.0354,0.0374,0.0393,0.0412,0.0432,0.0454,0.0481,0.0515,0.0563,0.0636,0.0745,0.0872,0.1018,0.1176,0.134,0.149,0.159,0.1704,0.1833,0.1978,0.2138,0.2313,0.2503,0.2709,0.293,0.3166,0.342,0.3696,0.3998,0.4332,0.4709,0.5133,0.5615,0.6161,0.6782,0.7484,0.828,0.9185,1.021,1.1375,1.2695,1.4191,1.5885,1.7799,1.996,2.2392,2.5115,2.8138,3.146,3.5087,3.9008,4.3202,4.7651,5.2329,5.7195,6.2193,6.7265,7.2362,7.7469,8.2578,8.7707,9.2943,9.8157,10.333,10.8439,11.3427,11.8257,12.2886,12.7303,13.1492,13.5438,13.914,14.257,14.5682,14.8383,15.0341,15.1141,15.171,15.2105,15.2506,15.2971,15.3677,15.5629,16.1247,17.7225,22.1571
102,0.0058,0.005,0.0045,0.0043,0.0042,0.0041,0.0041,0.0041,0.0043,0.0047,0.0052,0.006,0.0069,0.0083,0.0101,0.0121,0.0139,0.0147,0.0148,0.0144,0.0141,0.0136,0.0136,0.0139,0.0147,0.0162,0.0176,0.0192,0.0208,0.0226,0.0244,0.0262,0.0279,0.0298,0.0316,0.0334,0.0351,0.0368,0.0386,0.0405,0.0428,0.0457,0.0499,0.0562,0.066,0.0773,0.0903,0.1046,0.1194,0.133,0.1419,0.152,0.1635,0.1765,0.1907,0.2063,0.2233,0.2417,0.2615,0.2826,0.3052,0.3298,0.3566,0.3864,0.4198,0.4576,0.5004,0.5489,0.6041,0.6666,0.7374,0.8179,0.9091,1.0129,1.1306,1.264,1.4152,1.5862,1.7795,1.9974,2.2418,2.5136,2.8128,3.1401,3.4946,3.8746,4.2786,4.7044,5.1483,5.6052,6.0697,6.5374,7.0068,7.4771,7.9501,8.4341,8.9171,9.3973,9.8725,10.3375,10.7885,11.2216,11.6355,12.0288,12.3997,12.7484,13.072,13.3663,13.6227,13.8092,13.8851,13.9389,13.9761,14.0133,14.0553,14.1171,14.2916,14.8078,16.3188,20.6331
103,0.0053,0.0045,0.0041,0.0039,0.0038,0.0037,0.0037,0.0037,0.0038,0.0042,0.0046,0.0053,0.0062,0.0074,0.009,0.0108,0.0125,0.0133,0.0134,0.013,0.0127,0.0123,0.0122,0.0124,0.0132,0.0145,0.0157,0.0172,0.0186,0.0202,0.0218,0.0234,0.025,0.0267,0.0284,0.03,0.0315,0.033,0.0346,0.0363,0.0382,0.0408,0.0444,0.0499,0.0586,0.0687,0.0804,0.0933,0.1068,0.1192,0.127,0.1361,0.1464,0.158,0.1707,0.1847,0.2,0.2164,0.2342,0.2531,0.2733,0.2953,0.3193,0.3458,0.3757,0.4093,0.4475,0.4908,0.5401,0.5959,0.6591,0.731,0.8125,0.9053,1.0105,1.1299,1.2653,1.4187,1.5921,1.7878,2.0078,2.2528,2.5229,2.8189,3.1402,3.4853,3.8528,4.2409,4.6465,5.0647,5.4908,5.9204,6.3523,6.7858,7.2223,7.6701,8.1177,8.5637,9.0059,9.4394,9.8608,10.266,10.6539,11.0231,11.3718,11.7001,12.0055,12.2837,12.527,12.7046,12.7766,12.8275,12.8624,12.897,12.9352,12.9892,13.1448,13.6181,15.0449,19.2388
104,0.0048,0.0041,0.0037,0.0035,0.0034,0.0033,0.0033,0.0033,0.0034,0.0037,0.0041,0.0047,0.0055,0.0066,0.008,0.0097,0.0112,0.012,0.0121,0.0118,0.0115,0.0111,0.011,0.0112,0.0118,0.013,0.0141,0.0154,0.0167,0.0182,0.0196,0.0211,0.0225,0.024,0.0256,0.027,0.0283,0.0298,0.0311,0.0326,0.0343,0.0365,0.0396,0.0445,0.0523,0.0614,0.0719,0.0836,0.0959,0.1072,0.1142,0.1224,0.1316,0.142,0.1534,0.1661,0.1798,0.1946,0.2106,0.2275,0.2458,0.2655,0.287,0.3108,0.3375,0.3677,0.4019,0.4407,0.4849,0.5349,0.5915,0.656,0.7292,0.8125,0.907,1.0142,1.1359,1.2739,1.4301,1.6066,1.8052,2.0267,2.2713,2.5398,2.8317,3.1458,3.4809,3.8355,4.2068,4.5904,4.9818,5.3772,5.7752,6.1751,6.5785,6.9933,7.4086,7.8231,8.235,8.6395,9.0333,9.4127,9.7764,10.1231,10.451,10.7602,11.0483,11.3114,11.5422,11.7113,11.7795,11.8278,11.8607,11.8929,11.9277,11.9748,12.1134,12.5469,13.8926,17.9663
105,0.0044,0.0037,0.0033,0.0032,0.0031,0.003,0.003,0.003,0.0031,0.0034,0.0037,0.0043,0.0049,0.0059,0.0072,0.0088,0.0102,0.0109,0.011,0.0107,0.0104,0.01,0.0099,0.0101,0.0107,0.0117,0.0128,0.0139,0.0151,0.0164,0.0177,0.0191,0.0204,0.0217,0.0231,0.0244,0.0256,0.0269,0.0281,0.0295,0.031,0.0329,0.0356,0.0399,0.0469,0.0551,0.0646,0.0752,0.0865,0.0968,0.1032,0.1105,0.1188,0.1282,0.1386,0.15,0.1624,0.1757,0.1902,0.2055,0.222,0.2398,0.2592,0.2806,0.3047,0.3318,0.3627,0.3976,0.4374,0.4824,0.5335,0.5916,0.6576,0.7327,0.8179,0.9147,1.0247,1.1494,1.2906,1.4504,1.6304,1.8315,2.0539,2.2983,2.5644,2.8512,3.1577,3.4826,3.8234,4.1761,4.5366,4.9012,5.2688,5.6386,6.012,6.3968,6.7828,7.1687,7.5528,7.9307,8.2992,8.6547,8.996,9.3219,9.6305,9.9219,10.1938,10.4427,10.6618,10.8228,10.8876,10.9333,10.9643,10.9945,11.0263,11.0675,11.1909,11.5876,12.856,16.8112
106,0.004,0.0034,0.0031,0.0029,0.0028,0.0028,0.0028,0.0027,0.0028,0.0031,0.0033,0.0038,0.0044,0.0053,0.0065,0.008,0.0093,0.0099,0.01,0.0098,0.0095,0.0091,0.009,0.0092,0.0097,0.0106,0.0116,0.0126,0.0137,0.0149,0.0161,0.0173,0.0185,0.0197,0.021,0.0222,0.0233,0.0245,0.0256,0.0268,0.0281,0.0298,0.0322,0.036,0.0423,0.0498,0.0584,0.0681,0.0784,0.0879,0.0937,0.1003,0.1078,0.1164,0.1258,0.1361,0.1474,0.1596,0.1727,0.1866,0.2016,0.2177,0.2353,0.2547,0.2765,0.3011,0.329,0.3607,0.3967,0.4375,0.4838,0.5365,0.5962,0.6643,0.7417,0.8295,0.9294,1.0426,1.171,1.3164,1.4804,1.6638,1.8667,2.0901,2.3337,2.5966,2.878,3.1766,3.4905,3.8158,4.1488,4.486,4.8264,5.1692,5.5157,5.8735,6.233,6.5929,6.9518,7.3053,7.6507,7.9843,8.3051,8.6117,8.9025,9.1775,9.4344,9.67,9.878,10.0315,10.093,10.1364,10.1657,10.194,10.2232,10.2594,10.3692,10.7322,11.9274,15.7668
107,0.0037,0.0031,0.0028,0.0027,0.0026,0.0025,0.0025,0.0025,0.0025,0.0028,0.003,0.0035,0.004,0.0048,0.0059,0.0073,0.0085,0.0091,0.0092,0.009,0.0087,0.0084,0.0083,0.0084,0.0088,0.0097,0.0106,0.0115,0.0125,0.0136,0.0147,0.0158,0.0169,0.018,0.0192,0.0203,0.0213,0.0224,0.0234,0.0245,0.0257,0.0272,0.0293,0.0328,0.0385,0.0453,0.0532,0.0621,0.0716,0.0804,0.0856,0.0917,0.0985,0.1063,0.1149,0.1244,0.1347,0.1458,0.1578,0.1706,0.1842,0.199,0.215,0.2327,0.2526,0.275,0.3005,0.3293,0.3622,0.3994,0.4416,0.4896,0.5442,0.6064,0.677,0.7572,0.8484,0.952,1.0694,1.2025,1.3527,1.5209,1.7072,1.9125,2.1367,2.3788,2.6383,2.9141,3.2044,3.5057,3.8144,4.1275,4.4438,4.7626,5.0853,5.4191,5.7548,6.0913,6.4275,6.759,7.0834,7.3971,7.6992,7.9883,8.2627,8.5225,8.7656,8.989,9.1867,9.3331,9.3916,9.4328,9.4605,9.4872,9.5143,9.5462,9.6442,9.9766,11.1029,14.8294
108,0.0035,0.0029,0.0026,0.0025,0.0024,0.0023,0.0023,0.0023,0.0023,0.0026,0.0028,0.0032,0.0037,0.0044,0.0054,0.0067,0.0078,0.0084,0.0085,0.0083,0.0081,0.0077,0.0076,0.0077,0.0081,0.0089,0.0097,0.0106,0.0115,0.0125,0.0136,0.0146,0.0156,0.0166,0.0177,0.0187,0.0197,0.0206,0.0215,0.0225,0.0236,0.025,0.0269,0.03,0.0353,0.0415,0.0488,0.057,0.0658,0.074,0.0789,0.0844,0.0907,0.0979,0.1058,0.1145,0.124,0.1343,0.1454,0.1571,0.1697,0.1833,0.198,0.2143,0.2326,0.2532,0.2766,0.3031,0.3333,0.3676,0.4063,0.4506,0.5007,0.5579,0.6229,0.6968,0.7808,0.8762,0.9844,1.1072,1.2459,1.4013,1.5735,1.7636,1.9712,2.1957,2.4365,2.6928,2.9628,3.2434,3.5312,3.8234,4.1188,4.4168,4.7187,5.0313,5.3461,5.6621,5.9781,6.2902,6.5958,6.8918,7.177,7.4503,7.71,7.9561,8.1867,8.3988,8.5871,8.727,8.7827,8.822,8.8483,8.8735,8.8989,8.9274,9.0154,9.3204,10.3827,14.0009
109,0.0032,0.0027,0.0024,0.0023,0.0023,0.0022,0.0022,0.0021,0.0022,0.0024,0.0026,0.003,0.0034,0.0041,0.005,0.0062,0.0073,0.0079,0.0079,0.0077,0.0075,0.0072,0.0071,0.0072,0.0076,0.0083,0.009,0.0099,0.0107,0.0117,0.0126,0.0136,0.0145,0.0155,0.0165,0.0174,0.0183,0.0192,0.02,0.021,0.022,0.0232,0.025,0.0278,0.0327,0.0385,0.0453,0.0529,0.0612,0.0689,0.0733,0.0785,0.0844,0.0911,0.0984,0.1065,0.1154,0.1249,0.1352,0.1461,0.1578,0.1705,0.1841,0.1993,0.2163,0.2354,0.2571,0.2818,0.3098,0.3416,0.3776,0.4187,0.4653,0.5185,0.5789,0.6476,0.7258,0.8145,0.9153,1.0296,1.1588,1.3037,1.4645,1.6419,1.8359,2.0459,2.2713,2.5113,2.7644,3.0277,3.2981,3.5726,3.8505,4.1309,4.4151,4.7098,5.0068,5.3052,5.6038,5.899,6.1885,6.469,6.7395,6.999,7.2457,7.4797,7.6991,7.9013,8.0811,8.2151,8.2682,8.3058,8.3308,8.3548,8.3788,8.4049,8.4851,8.7664,9.77,13.2847
110,0.0031,0.0026,0.0023,0.0022,0.0021,0.0021,0.002,0.002,0.002,0.0022,0.0024,0.0028,0.0032,0.0038,0.0047,0.0058,0.0069,0.0074,0.0075,0.0073,0.0071,0.0068,0.0067,0.0068,0.0071,0.0078,0.0085,0.0093,0.0101,0.011,0.0119,0.0128,0.0137,0.0146,0.0155,0.0164,0.0172,0.0181,0.0189,0.0197,0.0207,0.0218,0.0235,0.0261,0.0307,0.0362,0.0426,0.0498,0.0576,0.0649,0.0691,0.074,0.0795,0.0858,0.0927,0.1003,0.1086,0.1176,0.1273,0.1376,0.1486,0.1605,0.1734,0.1876,0.2036,0.2216,0.242,0.2652,0.2916,0.3215,0.3554,0.3941,0.4379,0.488,0.5449,0.6095,0.6831,0.7668,0.8617,0.9696,1.0915,1.2283,1.3801,1.5478,1.7313,1.93,2.1434,2.3709,2.6108,2.8606,3.1172,3.3779,3.6419,3.9085,4.1788,4.4592,4.742,5.0262,5.311,5.5926,5.8689,6.1368,6.3953,6.6434,6.8794,7.1034,7.3136,7.5073,7.68,7.8089,7.8599,7.896,7.9199,7.943,7.9658,7.9902,8.0651,8.3285,9.2817,12.6998
111,0.0029,0.0025,0.0022,0.0021,0.002,0.002,0.002,0.0019,0.0019,0.0021,0.0023,0.0027,0.003,0.0037,0.0045,0.0056,0.0066,0.0071,0.0072,0.007,0.0068,0.0065,0.0064,0.0065,0.0068,0.0075,0.0081,0.0089,0.0096,0.0105,0.0114,0.0122,0.0131,0.0139,0.0149,0.0157,0.0165,0.0173,0.0181,0.0189,0.0197,0.0208,0.0224,0.0249,0.0293,0.0345,0.0406,0.0476,0.055,0.062,0.0661,0.0707,0.076,0.082,0.0886,0.0959,0.1039,0.1125,0.1218,0.1316,0.1422,0.1535,0.1658,0.1794,0.1947,0.2118,0.2314,0.2535,0.2787,0.3073,0.3397,0.3766,0.4185,0.4663,0.5207,0.5825,0.6529,0.733,0.8239,0.9271,1.044,1.1751,1.3208,1.4818,1.658,1.8489,2.0541,2.273,2.5039,2.7445,2.9917,3.243,3.4976,3.7547,4.0154,4.286,4.5591,4.8337,5.1088,5.381,5.6482,5.9073,6.1575,6.3976,6.6261,6.843,7.0466,7.2343,7.4018,7.5269,7.5764,7.6114,7.6346,7.6569,7.679,7.7024,7.774,8.0268,8.9444,12.2828
112,0.0029,0.0024,0.0021,0.002,0.002,0.0019,0.0019,0.0019,0.0019,0.0021,0.0022,0.0026,0.0029,0.0035,0.0044,0.0054,0.0064,0.0069,0.007,0.0068,0.0066,0.0063,0.0062,0.0063,0.0066,0.0073,0.0079,0.0086,0.0093,0.0102,0.011,0.0119,0.0127,0.0135,0.0144,0.0152,0.016,0.0168,0.0175,0.0183,0.0191,0.0202,0.0216,0.0241,0.0283,0.0334,0.0393,0.0461,0.0534,0.0602,0.0641,0.0686,0.0737,0.0795,0.0859,0.093,0.1008,0.1091,0.1181,0.1277,0.1379,0.1489,0.1608,0.174,0.1887,0.2054,0.2242,0.2457,0.2701,0.2977,0.3291,0.3649,0.4055,0.4518,0.5045,0.5645,0.6328,0.7104,0.7987,0.899,1.0126,1.1403,1.2821,1.439,1.6108,1.7972,1.9975,2.2114,2.4372,2.6726,2.9146,3.1607,3.41,3.662,3.9176,4.183,4.451,4.7204,4.9905,5.2579,5.5203,5.7749,6.0207,6.2567,6.4813,6.6946,6.8948,7.0795,7.2442,7.3674,7.4161,7.4504,7.4732,7.4952,7.5168,7.5397,7.6096,7.8572,8.7591,12.0505
